"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72509014739","2020-05-11T22:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","41","47","T",,,,"80","29.75","SCT:04 42 BKN:07 50","29.72","10.00","44","280","23","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12005/11/20 22:54:02 METAR KBOS 120354Z 28013G20KT 10SM SCT042 BKN050 08/05 A2975 RMK AO2 RAB25E45 SLP073 P0000 T00830050 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T23:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","40","46","0.00",,,,"79","29.76","SCT:04 33 BKN:07 60","29.74","10.00","43","280",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/11/20 23:54:02 METAR KBOS 120454Z 28012KT 10SM SCT033 BKN060 08/04 A2977 RMK AO2 SLP079 T00780044 401670067 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-11T23:59:00","SOD  ","6",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,"41","53","73","29.82","29.80","46","11.9","0","-3.4","12","62","44","230","37","0.23",,"0.0","180","28","RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73524 HR PRECIPITATION (IN): 0.23  24 HR SNOWFALL (IN):0.0  WEATHER(CODE):8  24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 44AVERAGE STATION PRESSURE:29.805 MINIMUM SEA LEVEL PRESSURE:29.70 TIME OF OCCURRENCE:1618 PEAK WIND SPEED (MPH): 37 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 28FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.9 24 HR AVG TEMP (F): 53DEPART FROM NORMAL: -3  HEATING DEGREE DAYS: 12 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):62  LATEST NIGHT MIN TEMP(1900-0800 LST):44 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    T    0.00 0.00 0.13 0.02 0.05 0.01 0.01 0.01 T    0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0426","1855","2006-10-05"
"72509014739","2020-05-12T00:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","35","44","0.00",,"-0.04","1","71","29.77","CLR:00","29.75","10.00","40","290","26","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14205/12/20 00:54:02 METAR KBOS 120554Z 29016G23KT 10SM CLR 07/02 A2978 RMK AO2 PK WND 28026/0544 SLP082 60003 T00670017 10094 20067 51013 $ (FA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T01:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","44",,,"-0.04","1","71","29.77",,"29.76","9.94","40","290",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272509 12966 02916 10067 20017 30077 40082 51013 69981 90554 333 10100 20067 91023 555 91206=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T01:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","33","43","0.00",,,,"68","29.78","FEW:02 250","29.76","10.00","39","290","23","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/12/20 01:54:02 METAR KBOS 120654Z 29014G20KT 10SM FEW250 06/01 A2979 RMK AO2 SLP086 T00610006 $ (FA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T02:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","33","42","0.00",,,,"71","29.79","FEW:02 50 FEW:02 250","29.76","10.00","38","290","25","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11005/12/20 02:54:02 METAR KBOS 120754Z 29015G22KT 10SM FEW050 FEW250 06/01 A2979 RMK AO2 SLP087 T00560006 $ (FA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T03:54:00","FM-15","6",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","32","42","0.00",,"-0.03","3","68","29.80","FEW:02 50 FEW:02 250","29.77","10.00","38","280","24","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11605/12/20 03:54:02 METAR KBOS 120854Z 28011G21KT 10SM FEW050 FEW250 06/00 A2980 RMK AO2 SLP092 T00560000 53010 $ (FA)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T04:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","31","41","0.00",,,,"67","29.81","FEW:02 50 FEW:02 250","29.79","10.00","37","290",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/12/20 04:54:02 METAR KBOS 120954Z 29013KT 10SM FEW050 FEW250 05/M01 A2982 RMK AO2 SLP096 T00501006 $ (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T05:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","32","43","0.00",,,,"65","29.84","FEW:02 60","29.81","10.00","38","280","22","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/12/20 05:54:02 METAR KBOS 121054Z 28014G19KT 10SM FEW060 06/00 A2984 RMK AO2 SLP104 T00610000 $ (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T06:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","32","45","0.00",,"-0.05","3","61","29.85","FEW:02 60","29.83","10.00","39","300","28","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12705/12/20 06:54:02 METAR KBOS 121154Z 30014G24KT 10SM FEW060 07/00 A2986 RMK AO2 SLP110 70023 T00720000 10072 20050 53018 $ (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T07:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32","45",,,"-0.05","3","61","29.85","57","29.84","9.94","39","300",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09272509 32766 23014 10072 20000 30104 40110 53018 91154 333 10167 20050 70058 91024 555 91212=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T07:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","30","48","0.00",,,,"50","29.86","FEW:02 50","29.84","10.00","40","290","24","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10405/12/20 07:54:02 METAR KBOS 121254Z 29016G21KT 10SM FEW050 09/M01 A2987 RMK AO2 SLP113 T00891011 $ (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T08:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","29","51","0.00",,,,"43","29.87","SCT:04 48","29.84","10.00","42","300","24","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10405/12/20 08:54:02 METAR KBOS 121354Z 30011G21KT 10SM SCT048 11/M02 A2987 RMK AO2 SLP114 T01061017 $ (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T09:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","29","50","0.00",,"-0.02","1","44","29.87","BKN:07 50","29.85","10.00","41","280","26","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11005/12/20 09:54:02 METAR KBOS 121454Z 28016G23KT 10SM BKN050 10/M02 A2988 RMK AO2 SLP116 T01001017 51006 $ (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T10:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29","50",,,"-0.02","1","44","29.87","57","29.86","9.94","41","280",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07472509 32766 62816 10100 21017 30111 40116 51006 91454 333 91023 555 91215=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T10:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","30","52","0.00",,,,"43","29.87","BKN:07 50","29.84","10.00","42","280","22","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10405/12/20 10:54:02 METAR KBOS 121554Z 28012G19KT 10SM BKN050 11/M01 A2987 RMK AO2 SLP116 T01111011 $ (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T11:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","28","53","0.00",,,,"38","29.86","BKN:07 60","29.83","10.00","42","280","25","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10405/12/20 11:54:02 METAR KBOS 121654Z 28016G22KT 10SM BKN060 12/M02 A2986 RMK AO2 SLP111 T01171022 $ (DH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T12:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","28","52","0.00",,"+0.01","5","40","29.86","BKN:07 60","29.83","10.00","42","260",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12005/12/20 12:54:02 METAR KBOS 121754Z 26013KT 10SM BKN060 11/M02 A2986 RMK AO2 SLP112 T01111022 10122 20072 55004 $ (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T13:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28","52",,,"+0.01","5","40","29.86","57","29.84","9.94","42","260",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072509 32766 62613 10111 21022 30104 40112 55004 91754 333 10122 20072 555 91218=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T13:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","26","54","0.00",,,,"34","29.85","BKN:07 65","29.83","10.00","42","270","31","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12105/12/20 13:54:02 METAR KBOS 121854Z 27017G27KT 10SM BKN065 12/M03 A2986 RMK AO2 PK WND 27027/1846 SLP110 T01221033 (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T14:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","23","55","0.00",,,,"29","29.85","BKN:07 70","29.83","10.00","42","260","25","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/12/20 14:54:02 METAR KBOS 121954Z 26014G22KT 10SM BKN070 13/M05 A2986 RMK AO2 SLP110 T01281050 (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T15:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","21","55","0.00",,"-0.01","3","26","29.87","BKN:07 75","29.84","10.00","41","280","30","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12705/12/20 15:54:02 METAR KBOS 122054Z 28018G26KT 10SM BKN075 13/M06 A2987 RMK AO2 PK WND 26027/2004 SLP116 T01281061 53003 (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T16:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21","55",,,"-0.01","3","26","29.87","74","29.85","9.94","41","280",,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07472509 32866 62818 10128 21061 30107 40116 53003 92054 333 91026 555 91221=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T16:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","20","54","0.00",,,,"26","29.89","BKN:07 80","29.86","10.00","41","280","26","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12105/12/20 16:54:02 METAR KBOS 122154Z 28016G23KT 10SM BKN080 12/M07 A2989 RMK AO2 PK WND 29026/2100 SLP121 T01221067 (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T17:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","19","53","0.00",,,,"26","29.93","BKN:07 80","29.90","10.00","40","290",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11805/12/20 17:54:02 METAR KBOS 122254Z 29012KT 10SM BKN080 12/M07 A2993 RMK AO2 PK WND 28028/2213 SLP134 T01171072 (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T18:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","19","50","0.00",,"-0.10","3","29","29.97","SCT:04 85","29.94","10.00","38","270","28","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13905/12/20 18:54:02 METAR KBOS 122354Z 27014G24KT 10SM SCT085 10/M07 A2997 RMK AO2 PK WND 29026/2313 SLP149 T01001072 10133 20100 53034 (HGC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T19:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19","50",,,"-0.10","3","29","29.97",,"29.95","9.94","38","270",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672509 32966 42714 10100 21072 30141 40149 53034 92354 333 10133 20050 91024 555 91300=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T19:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","18","48","0.00",,,,"30","30.01","FEW:02 90","29.99","10.00","37","280",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/12/20 19:54:01 METAR KBOS 130054Z 28011KT 10SM FEW090 09/M08 A3002 RMK AO2 SLP163 T00891078","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T20:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","16","47","0.00",,,,"29","30.03","FEW:02 85","30.01","10.00","36","280",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/12/20 20:54:01 METAR KBOS 130154Z 28009KT 10SM FEW085 08/M09 A3004 RMK AO2 SLP171 T00831089","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T21:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","16","46","0.00",,"-0.07","1","30","30.04","FEW:02 130","30.02","10.00","35","280","23","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10305/12/20 21:54:01 METAR KBOS 130254Z 28013G20KT 10SM FEW130 08/M09 A3005 RMK AO2 SLP174 T00781089 51024","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T22:00:00","FM-12","4",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16","46",,,"-0.07","1","30","30.04",,"30.03","9.94","35","280",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07472509 32966 22813 10078 21089 30168 40174 51024 90254 333 91020 555 91303=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T22:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","16","45","0.00",,,,"31","30.06","FEW:02 150 FEW:02 200","30.03","10.00","35","280","25","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10405/12/20 22:54:02 METAR KBOS 130354Z 28014G22KT 10SM FEW150 FEW200 07/M09 A3006 RMK AO2 SLP178 T00721089","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T23:54:00","FM-15","7",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","18","43","0.00",,,,"37","30.07","BKN:07 150","30.04","10.00","34","290",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10405/12/20 23:54:02 METAR KBOS 130454Z 29008KT 10SM BKN150 06/M08 A3007 RMK AO2 SLP182 T00611078 401330050","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-10-05"
"72509014739","2020-05-12T23:59:00","SOD  ","6",,"ESE","2.6","mi","SNOW","20",,"SNOWBOARD, SNOW RULER","42.3517","-70.9606","MWRA DEER ISLAND TREATMENT PLANT",,,,,,"26","49","43","29.89","29.83","39","15.7","0","-7.7","16","56","41","280","32","0.00",,"0.0","270","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD71824 HR PRECIPITATION (IN): 0.00  24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5624 HR MIN TEMP (F): 41AVERAGE STATION PRESSURE:29.830 MINIMUM SEA LEVEL PRESSURE:29.76 TIME OF OCCURRENCE:0005 PEAK WIND SPEED (MPH): 32 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):15.7 24 HR AVG TEMP (F): 49DEPART FROM NORMAL: -8  HEATING DEGREE DAYS: 16 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):56  LATEST NIGHT MIN TEMP(1900-0800 LST):41 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0425","1856","2006-10-05"
